"BehaviorSpace results (NetLogo 6.2.2)"
"polarized4D.nlogo"
"polarizedStartPart87"
"03/28/2022 09:19:38:441 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","boundary","id_threshold","polrzd_opnns","polrzd_dist","polrzd_ratio","conformity-level","tolerance-level","p-speaking-level","mode","p-random","n-neis","max-ticks","record-each-n-steps","polar_repeats","draw_id_threshold","model","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","Y-opinion","cut-links-randomly?","record?","updating","set-seed?","network-change","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","mean_op3_start","mean_op4_start","sd_op1_start","sd_op2_start","sd_op3_start","sd_op4_start","median_op1_start","median_op2_start","median_op3_start","median_op4_start","lower_op1_start","lower_op2_start","lower_op3_start","lower_op4_start","upper_op1_start","upper_op2_start","upper_op3_start","upper_op4_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","mean_op3_final","mean_op4_final","sd_op1_final","sd_op2_final","sd_op3_final","sd_op4_final","median_op1_final","median_op2_final","median_op3_final","median_op4_final","lower_op1_final","lower_op2_final","lower_op3_final","lower_op4_final","upper_op1_final","upper_op2_final","upper_op3_final","upper_op4_final"
"21","61","4","0.04","0.13","1","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286824","0.6873067511234485","0.31499877484829586","2.243217054263566","0.364","0.18","-0.03875968992248062","0.032465116279069756","-0.0062093023255814055","0.017170542635658922","1.0031442815529594","0.545383137208829","0.5910318793540588","0.5564637106882934","-1","-0.003","0.02","0.017","-1","-0.3865","-1","-0.3865","1","0.533","1","0.533","34.02325581395349","0.4672426047152804","0.6350842355726207","false","0.342","0.18","-0.03875968992248062","0.02515872916785555","-0.0035982366567108275","0.022237232677659344","1.0031442815529594","0.5468153991493193","0.585766226649001","0.5586356357558915","-1","-0.006","0.033","0.015","-1","-0.3865","-1","-0.3865","1","0.533","1","0.533"
"31","61","4","0.04","0.17","2","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.227","0.11","-0.013565891472868217","-0.013565891472868217","-0.0062093023255813855","0.017170542635658932","0.35110049854353576","0.35110049854353576","0.5910318793540587","0.5564637106882934","-0.35","-0.35","0.02","0.017","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","45.139534883720906","0.3960200303149309","0.7298563622996413","false","0.225","0.106","-0.013565891472868213","-0.013565891472868213","-0.012765239436401295","0.020948793125118145","0.3511004985435358","0.3511004985435357","0.581061188954583","0.5447184981153279","-0.35","-0.35","-0.023325900667972937","-0.004","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"24","61","4","0.04","0.13","2","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286823","0.6873067511234484","0.31499877484829586","2.243217054263566","0.449","0.29","-0.03875968992248062","-0.03875968992248062","-0.006209302325581376","0.017170542635658915","1.0031442815529594","1.0031442815529594","0.5910318793540588","0.5564637106882934","-1","-1","0.02","0.017","-1","-1","-1","-1","1","1","1","1","42.651162790697626","0.38930282750426737","0.7311202907968157","false","0.447","0.293","-0.03875968992248062","-0.03875968992248062","6.858744903190598E-4","0.027557707790717083","1.0031442815529594","1.0031442815529592","0.582657598290062","0.5452286323136684","-1","-1","0.003606962420019771","0.099","-1","-1","-1","-1","1","1","1","1"
"28","61","4","0.04","0.17","1","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.256","0.097","-0.013565891472868213","0.032465116279069776","-0.006209302325581385","0.017170542635658908","0.35110049854353576","0.5453831372088288","0.5910318793540589","0.5564637106882934","-0.35","-0.003","0.02","0.017","-0.35","-0.3865","-0.35","-0.3865","0.35","0.533","0.35","0.533","95.48837209302326","0.359200698475587","0.5232201570632421","2.4920058139534884","0.257","0.094","-0.013565891472868213","0.026718489941038676","-0.004548267054737009","0.020753889979962255","0.3511004985435357","0.546385019675749","0.5860662826208091","0.5586721384492332","-0.35","-0.006","0.033","0.015","-0.35","-0.3865","-0.35","-0.3865","0.35","0.533","0.35","0.533"
"29","61","4","0.04","0.17","1","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.299","0.09","-0.027131782945736427","0.03246511627906973","-0.006209302325581397","0.01717054263565894","0.7022009970870717","0.5453831372088288","0.5910318793540588","0.5564637106882933","-0.7","-0.003","0.02","0.017","-0.7","-0.3865","-0.7","-0.3865","0.7","0.533","0.7","0.533","33.837209302325576","0.4659311953469621","0.6411368224150753","false","0.274","0.089","-0.027131782945736427","0.028120745137403248","-0.005340300197948223","0.017738293339816972","0.7022009970870715","0.5473844231648438","0.5850663286927643","0.5569912580272248","-0.7","-0.006","0.03296868835517873","0.015","-0.7","-0.3865","-0.7","-0.3865","0.7","0.533","0.7","0.533"
"32","61","4","0.04","0.17","2","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.343","0.205","-0.027131782945736434","-0.027131782945736434","-0.006209302325581397","0.01717054263565892","0.7022009970870716","0.7022009970870715","0.5910318793540587","0.5564637106882934","-0.7","-0.7","0.02","0.017","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","41.69767441860469","0.39863820810619294","0.7356206950416354","false","0.337","0.206","-0.027131782945736434","-0.027131782945736434","-0.014824280770803042","0.03431500038871592","0.7022009970870716","0.7022009970870716","0.5776024542423024","0.5486168655601508","-0.7","-0.7","0.03526387146834365","0.059","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"30","61","4","0.04","0.17","1","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286824","0.6873067511234486","0.31499877484829586","2.243217054263566","0.365","0.18","-0.03875968992248062","0.032465116279069776","-0.006209302325581399","0.01717054263565892","1.0031442815529594","0.5453831372088288","0.5910318793540587","0.5564637106882934","-1","-0.003","0.02","0.017","-1","-0.3865","-1","-0.3865","1","0.533","1","0.533","34.449612403100765","0.46949563322368","0.6347443523587545","false","0.337","0.18","-0.03875968992248062","0.027334285142470337","-0.004459034740618903","0.020007868127148755","1.0031442815529594","0.5471099442673373","0.5849483564518748","0.5575342824580978","-1","-0.006","0.033","0.015","-1","-0.3865","-1","-0.3865","1","0.533","1","0.533"
"36","61","4","0.04","0.17","3","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286822","0.6873067511234485","0.31499877484829597","2.243217054263566","0.59","0.466","-0.03875968992248062","-0.03875968992248062","-0.03875968992248062","0.01717054263565892","1.0031442815529594","1.0031442815529594","1.0031442815529596","0.5564637106882934","-1","-1","-1","0.017","-1","-1","-1","-1","1","1","1","1","108.19379844961242","0.3475766086048962","0.6903413650479676","2.690528100775194","0.581","0.463","-0.03875968992248062","-0.03875968992248062","-0.03875968992248062","0.02156771813349042","1.0031442815529594","1.0031442815529594","1.0031442815529596","0.5427144170088444","-1","-1","-1","0.13959468460929683","-1","-1","-1","-1","1","1","1","1"
"34","61","4","0.04","0.17","3","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.207","0.097","-0.013565891472868213","-0.013565891472868217","-0.013565891472868217","0.01717054263565892","0.35110049854353576","0.35110049854353576","0.3511004985435357","0.5564637106882933","-0.35","-0.35","-0.35","0.017","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","110.68217054263567","0.3289648009910161","0.6848420976201955","2.729408914728682","0.208","0.095","-0.013565891472868213","-0.013565891472868217","-0.013565891472868217","0.020609552838211892","0.3511004985435358","0.3511004985435358","0.3511004985435358","0.549311866876638","-0.35","-0.35","-0.35","-0.0716925558977143","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"45","61","4","0.04","0.21","3","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286822","0.6873067511234485","0.31499877484829597","2.243217054263566","0.59","0.466","-0.03875968992248062","-0.03875968992248062","-0.03875968992248062","0.01717054263565892","1.0031442815529594","1.0031442815529594","1.0031442815529596","0.5564637106882934","-1","-1","-1","0.017","-1","-1","-1","-1","1","1","1","1","108.19379844961242","0.3475766086048962","0.6903413650479676","2.690528100775194","0.581","0.463","-0.03875968992248062","-0.03875968992248062","-0.03875968992248062","0.02156771813349042","1.0031442815529594","1.0031442815529594","1.0031442815529596","0.5427144170088444","-1","-1","-1","0.13959468460929683","-1","-1","-1","-1","1","1","1","1"
"35","61","4","0.04","0.17","3","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.413","0.327","-0.027131782945736434","-0.027131782945736427","-0.027131782945736427","0.01717054263565892","0.7022009970870716","0.7022009970870716","0.7022009970870716","0.5564637106882931","-0.7","-0.7","-0.7","0.017","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","121.2015503875969","0.20883304848251474","0.7010229408674218","2.8937742248062017","0.419","0.322","-0.027131782945736434","-0.027131782945736434","-0.027131782945736427","0.018306304473918254","0.7022009970870716","0.7022009970870714","0.7022009970870714","0.5454247086288637","-0.7","-0.7","-0.7","0.062571770919977","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"33","61","4","0.04","0.17","2","1","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286822","0.6873067511234485","0.3149987748482959","2.243217054263566","0.449","0.29","-0.03875968992248062","-0.03875968992248062","-0.006209302325581393","0.017170542635658932","1.0031442815529596","1.0031442815529594","0.5910318793540588","0.5564637106882931","-1","-1","0.02","0.017","-1","-1","-1","-1","1","1","1","1","44.93023255813954","0.39539007836807044","0.7277536930114896","false","0.449","0.292","-0.03875968992248062","-0.03875968992248062","-0.015687386677765397","0.03782462654699246","1.0031442815529594","1.0031442815529594","0.5752033275000727","0.5556476404887496","-1","-1","-0.025827320065325135","0.120423683264","-1","-1","-1","-1","1","1","1","1"
"43","61","4","0.04","0.21","3","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.207","0.097","-0.013565891472868213","-0.013565891472868217","-0.013565891472868217","0.01717054263565892","0.35110049854353576","0.35110049854353576","0.3511004985435357","0.5564637106882933","-0.35","-0.35","-0.35","0.017","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35","110.68217054263567","0.3289648009910161","0.6848420976201955","2.729408914728682","0.208","0.095","-0.013565891472868213","-0.013565891472868217","-0.013565891472868217","0.020609552838211892","0.3511004985435358","0.3511004985435358","0.3511004985435358","0.549311866876638","-0.35","-0.35","-0.35","-0.0716925558977143","-0.35","-0.35","-0.35","-0.35","0.35","0.35","0.35","0.35"
"37","61","4","0.04","0.21","1","0.35","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.256","0.097","-0.013565891472868213","0.032465116279069776","-0.006209302325581385","0.017170542635658908","0.35110049854353576","0.5453831372088288","0.5910318793540589","0.5564637106882934","-0.35","-0.003","0.02","0.017","-0.35","-0.3865","-0.35","-0.3865","0.35","0.533","0.35","0.533","95.48837209302326","0.359200698475587","0.5232201570632421","2.4920058139534884","0.257","0.094","-0.013565891472868213","0.026718489941038676","-0.004548267054737009","0.020753889979962255","0.3511004985435357","0.546385019675749","0.5860662826208091","0.5586721384492332","-0.35","-0.006","0.033","0.015","-0.35","-0.3865","-0.35","-0.3865","0.35","0.533","0.35","0.533"
"44","61","4","0.04","0.21","3","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286827","0.6873067511234486","0.314998774848296","2.243217054263566","0.413","0.327","-0.027131782945736434","-0.027131782945736427","-0.027131782945736427","0.01717054263565892","0.7022009970870716","0.7022009970870716","0.7022009970870716","0.5564637106882931","-0.7","-0.7","-0.7","0.017","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7","121.2015503875969","0.20883304848251474","0.7010229408674218","2.8937742248062017","0.419","0.322","-0.027131782945736434","-0.027131782945736434","-0.027131782945736427","0.018306304473918254","0.7022009970870716","0.7022009970870714","0.7022009970870714","0.5454247086288637","-0.7","-0.7","-0.7","0.062571770919977","-0.7","-0.7","-0.7","-0.7","0.7","0.7","0.7","0.7"
"38","61","4","0.04","0.21","1","0.7","0.5","0.45","0.648","0.5","openly-listen","0.27","7","365","365","20","uniform","HK","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","true","uniform","2","0.41","false","true","129","false","false","false","5","uniform","global","1","2","false","false","1","true","link","364","79.56589147286824","0.6873067511234485","0.31499877484829586","2.243217054263566","0.298","0.09","-0.027131782945736434","0.03246511627906973","-0.006209302325581398","0.017170542635658908","0.7022009970870716","0.5453831372088289","0.5910318793540588","0.5564637106882931","-0.7","-0.003","0.02","0.017","-0.7","-0.3865","-0.7","-0.3865","0.7","0.533","0.7","0.533","34.29457364341084","0.4704769759514571","0.6411798782634229","false","0.275","0.088","-0.027131782945736434","0.02817000300096745","-0.007075664134489573","0.01819506600274524","0.7022009970870716","0.5456500319043434","0.5842637719054058","0.5579140950253619","-0.7","-0.006","0.033","0.015","-0.7","-0.3865","-0.7","-0.3865","0.7","0.533","0.7","0.533"
