"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity1D.nlogo"
"regularExperimentPart28a"
"03/16/2022 01:23:35:253 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","opinions","use_identity?","id_threshold","max-ticks","record-each-n-steps","boundary","conformity-level","n-neis","p-random","mode","tolerance-level","p-speaking-level","network-change","centroid_color?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","threshold_drawn","identity_type","X-opinion","polar_repeats","Y-opinion","draw_id_threshold","model","cut-links-randomly?","record?","Centroids_change","boundary-drawn","tolerance-drawn","p-speaking-drawn","use_opponents_ratio?","polarisation-each-n-steps","d_threshold","ESBG_furthest_out","identity_levels","record-length","updating","set-seed?","N-agents","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","sd_op1_start","median_op1_start","lower_op1_start","upper_op1_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","sd_op1_final","median_op1_final","lower_op1_final","upper_op1_final"
"13","1","1","false","0.49","365","365","0.22","0.36","52","0.34","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999996","0.914134352271439","0.8122104864200663","1.1875","0.077","0.003","-0.17644473190449164","0.19773404585285098","-0.18159179955611213","-0.18444857837555267","-0.17859588625630496"
"5","1","1","false","0.49","365","365","0.22","0.36","64","0.34","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.067","0.008","0.029879034284362102","0.19134532507481264","0.05159082088258174","0.048967680884323087","0.05770794144715689"
"15","1","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000012","0.9141343522714389","0.8122104864200668","1.1875","0","0.001","0.19208791493628735","0.01634982968329616","0.19265983521224575","0.1918809900913236","0.19286497517880646"
"27","1","1","false","0.49","365","365","0.22","0.45","64","0.27","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0","0.19424976707631328","0.00982579774433762","0.19399966086342418","0.19398494928317017","0.19399999931924167"
"7","1","1","false","0.49","365","365","0.22","0.36","64","0.34","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0","0.18992935634022537","0.016040035314050745","0.1903256975306064","0.18984706902841395","0.19052220451214608"
"3","1","1","false","0.49","365","365","0.22","0.36","64","0.27","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0","0.18992935634022537","0.016040035314050745","0.1903256975306064","0.18984706902841395","0.19052220451214608"
"25","1","1","false","0.49","365","365","0.22","0.45","64","0.27","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.067","0.001","0.10543789991324931","0.2018867638536439","0.13521594494163358","0.13148909027276384","0.1402448633839393"
"29","1","1","false","0.49","365","365","0.22","0.45","64","0.34","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.067","0.001","0.10543789991324931","0.2018867638536439","0.13521594494163358","0.13148909027276384","0.1402448633839393"
"4","1","1","false","0.49","365","365","0.22","0.36","64","0.27","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0.001","0.19889114123235282","0.038438152401517156","0.20060538465086944","0.19927768204042684","0.20089310678945005"
"31","1","1","false","0.49","365","365","0.22","0.45","64","0.34","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0","0.19424976707631328","0.00982579774433762","0.19399966086342418","0.19398494928317017","0.19399999931924167"
"12","1","1","false","0.49","365","365","0.22","0.36","52","0.27","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000002","0.8267559295772278","0.8323928681277125","1.1875","0","0.001","0.22442400555893158","0.04316876730858994","0.2276261885148846","0.2243429459449713","0.22828976257778338"
"32","1","1","false","0.49","365","365","0.22","0.45","64","0.34","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0.001","0.23648910085626532","0.02617949878032878","0.23751518389933762","0.23673735598000184","0.23786431272016673"
"16","1","1","false","0.49","365","365","0.22","0.36","52","0.34","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999998","0.8426672109238704","0.8331117286044206","1.1875","0.006","0.002","0.21108330485711488","0.04645629919314407","0.21445949372138845","0.20962025076350127","0.2148754182453136"
"11","1","1","false","0.49","365","365","0.22","0.36","52","0.27","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000009","0.9120932717941233","0.8126144277829314","1.1875","0","0.001","0.20347696473569885","0.015965214384125133","0.20399081953180304","0.20294067847526912","0.2044447759887289"
"28","1","1","false","0.49","365","365","0.22","0.45","64","0.27","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0.001","0.23648910085626532","0.02617949878032878","0.23751518389933762","0.23673735598000184","0.23786431272016673"
"8","1","1","false","0.49","365","365","0.22","0.36","64","0.34","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0","0.001","0.19889114123235282","0.038438152401517156","0.20060538465086944","0.19927768204042684","0.20089310678945005"
"41","1","1","false","0.49","365","365","0.22","0.45","13","0.27","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","53.14728682170545","0.8065818109914353","0.3741964272022936","1.8304263565891472","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","53.147286821705414","0.8065818109914357","0.3741964272022937","1.8304263565891472","0.149","0.036","0.309484367138222","0.2939186279430426","0.38481518412312354","0.3741488934013246","0.39678786795753107"
"33","1","1","false","0.49","365","365","0.22","0.45","52","0.27","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.9120932717941238","0.8126144277829312","1.1875","0.078","0.004","-0.33811217285615147","0.21502403868723366","-0.3586098804526605","-0.3701511432554554","-0.35279239242981625"
"43","1","1","false","0.49","365","365","0.22","0.45","13","0.27","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","53.14728682170545","0.8065818109914353","0.3741964272022936","1.8304263565891472","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","53.147286821705436","0.8065818109914354","0.37419642720229374","1.8304263565891472","0","0.002","0.20321357277308721","0.012591282742929645","0.2019759861917996","0.20098712645020123","0.20339847014604817"
"45","1","1","false","0.49","365","365","0.22","0.45","13","0.34","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","51.85271317829455","0.7814088791839247","0.31113316387368156","1.8101986434108528","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","51.85271317829456","0.7814088791839243","0.31113316387368156","1.8101986434108528","0.095","0.02","-0.38098604067272035","0.24435527967167847","-0.42118897591774845","-0.43405844367320756","-0.4124943198929376"
"42","1","1","false","0.49","365","365","0.22","0.45","13","0.27","openly-listen","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","53.14728682170545","0.8065818109914353","0.3741964272022936","1.8304263565891472","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","55.73643410852715","0.2736742470183206","0.41742119387106413","1.8708817829457365","0.123","0.057","-0.15749202467950008","0.25536139327885066","-0.1669852482057886","-0.1983126622855686","-0.14170951554217848"
"35","1","1","false","0.49","365","365","0.22","0.45","52","0.27","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0","0","0.20226666020704936","0.009776387527026413","0.20199999999417362","0.20199150819577005","0.202"
"37","1","1","false","0.49","365","365","0.22","0.45","52","0.34","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.914134352271439","0.8122104864200663","1.1875","0.089","0.003","-0.5658059298615199","0.23907699338371602","-0.6074925810939027","-0.6112672566372659","-0.6005411065892922"
"47","1","1","false","0.49","365","365","0.22","0.45","13","0.34","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","51.85271317829455","0.7814088791839247","0.31113316387368156","1.8101986434108528","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","51.852713178294536","0.7814088791839245","0.31113316387368156","1.8101986434108528","0","0.008","-0.08089376915899735","0.0625235819504126","-0.07516059007767807","-0.08239370556407746","-0.07150000054553605"
"44","1","1","false","0.49","365","365","0.22","0.45","13","0.27","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","53.14728682170545","0.8065818109914353","0.3741964272022936","1.8304263565891472","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","52.79844961240314","0.4562194488110695","0.3243301884582709","1.8249757751937985","0","0.002","0.25495712524801306","0.08716378651846864","0.26023925862502884","0.2583817548001207","0.2618554803494525"
"39","1","1","false","0.49","365","365","0.22","0.45","52","0.34","vaguely-speak","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.000000000000004","0.9141343522714388","0.8122104864200664","1.1875","0","0","0.1921814806721108","0.01002834201251722","0.19198882647537746","0.19189562391413284","0.1919999677460933"
"46","1","1","false","0.49","365","365","0.22","0.45","13","0.34","openly-listen","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","51.85271317829455","0.7814088791839247","0.31113316387368156","1.8101986434108528","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","57.294573643410885","0.28463432238230896","0.3914548136925516","1.8952277131782946","0.095","0.032","-0.2563413668033056","0.22238862357882336","-0.2454699678045263","-0.2725780963687511","-0.23109014302382558"
"48","1","1","false","0.49","365","365","0.22","0.45","13","0.34","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","51.85271317829455","0.7814088791839247","0.31113316387368156","1.8101986434108528","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","52.66666666666665","0.5635801668416304","0.29944934434012815","1.8229166666666667","0","0.003","0.24957206406832042","0.03544919824632909","0.24799393508086204","0.24688956115010985","0.25016955185480333"
"36","1","1","false","0.49","365","365","0.22","0.45","52","0.27","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999998","0.8411243699788268","0.8303195349928535","1.1875","0","0.001","0.23643086129929428","0.021486288441862077","0.23784809784998523","0.23553294404702274","0.23799540890170728"
"40","1","1","false","0.49","365","365","0.22","0.45","52","0.34","vaguely-speak","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","11.999999999999995","0.841534406151459","0.8299987049855555","1.1875","0","0.001","0.21806122082413493","0.025911597529675975","0.21982289120881193","0.21716915501344877","0.2199863526573804"
"14","1","1","false","0.49","365","365","0.22","0.36","52","0.34","openly-listen","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000004","0.9141343522714394","0.8122104864200665","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.620155038759687","0.8426444830012914","0.860952597786428","1.1971899224806202","0.16","0.066","-0.24172037629670692","0.3075116195328629","-0.3239317488750512","-0.3294798135164366","-0.31732588822810504"
"49","1","1","false","0.49","365","365","0.22","0.54","64","0.27","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.187","0.048","-0.6765672684774028","0.3462151013626437","-0.7800000028448245","-0.7800018493404236","-0.7798893743948256"
"10","1","1","false","0.49","365","365","0.22","0.36","52","0.27","openly-listen","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","12.000000000000005","0.9120932717941237","0.8126144277829309","1.1875","0.438","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","12.155038759689914","0.8515495386191173","0.8724184809287574","1.189922480620155","0.122","0.048","-0.20301920887696587","0.21968015678258512","-0.2036964520136609","-0.21474695132357274","-0.19501905779244708"
"65","1","1","false","0.49","365","365","0.22","0.54","13","0.27","openly-listen","1.08","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","53.14728682170545","0.8065818109914353","0.3741964272022936","1.8304263565891472","0.439","0.423","-0.07659689922480618","0.6250742770785807","-0.055","-0.667","0.538","53.14728682170545","0.8065818109914357","0.3741964272022937","1.8304263565891472","0.219","0.072","-0.4703808518573423","0.37648041675689553","-0.5990866144136348","-0.6038049190208947","-0.5930999950248416"
"26","1","1","false","0.49","365","365","0.22","0.45","64","0.27","openly-listen","0.648","0.95","link","true","uniform","2","0.41","false","true","false","false","false","5","uniform","global","1","20","2","uniform","HK","false","false","1.0E-5","uniform","uniform","uniform","false","1010","0.8","5","2","40","1","true","129","364","0","1","1","1","0.439","0.423","-0.0765968992248062","0.6250742770785805","-0.055","-0.667","0.538","0","1","1","1","0.288","0.092","-0.5305628826949258","0.4370197909643178","-0.6963314258420946","-0.6982002245306316","-0.6886745785560725"
