"BehaviorSpace results (NetLogo 6.2.2)"
"groupFormation_identity.nlogo"
"regularExperimentPart18b"
"03/15/2022 01:37:46:646 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
"[run number]","RS","cut-links-randomly?","record?","opinions","updating","set-seed?","boundary","polar_repeats","Y-opinion","draw_id_threshold","model","max-ticks","Centroids_change","boundary-drawn","p-random","tolerance-drawn","p-speaking-drawn","n-neis","use_opponents_ratio?","polarisation-each-n-steps","mode","d_threshold","record-each-n-steps","ESBG_furthest_out","identity_levels","record-length","id_threshold","network-change","tolerance-level","p-speaking-level","centroid_color?","use_identity?","conformity-drawn","N_centroids","dissatisfied_updates_opinion","create-links-randomly?","killing_centroids?","N-agents","construct-name?","avoid-redundancies?","HK-benchmark?","min-comm-neis","conformity-level","threshold_drawn","identity_type","X-opinion","[step]","betweenness_start","eigenvector_start","clustering_start","mean_path_start","normalized_polarization_start","ESBSG_polarization_start","mean_op1_start","mean_op2_start","sd_op1_start","sd_op2_start","median_op1_start","median_op2_start","lower_op1_start","lower_op2_start","upper_op1_start","upper_op2_start","betweenness_final","eigenvector_final","clustering_final","mean_path_final","normalized_polarization_final","ESBSG_polarization_final","mean_op1_final","mean_op2_final","sd_op1_final","sd_op2_final","median_op1_final","median_op2_final","lower_op1_final","lower_op2_final","upper_op1_final","upper_op2_final"
"4","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.38","0.301","0.2037219440168152","-0.12322551772574888","0.36821215411496055","0.6570784052671801","0.4298517720313523","-0.6437998062948391","0.10385069486817844","-0.6454331010234885","0.44737143677485225","0.6994153353582515"
"9","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.387","0.287","-0.022205142362928466","-0.05774143021099934","0.3196016292241688","0.7000296544123631","-0.042665991404194484","-0.622282879281466","-0.0466161921615723","-0.6262914594960508","0.15512967497891106","0.8295406932671472"
"5","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.393","0.258","0.18478970561438945","-0.0994677242795577","0.4069882621788451","0.6681336129424221","0.1820698829981293","-0.5709443299936192","0.1316568718367866","-0.702474195109414","0.1893947409141265","0.7222980306371503"
"7","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.337","0.27","0.07862514453492161","-0.06486840116082854","0.3122613429273228","0.6480362351028893","0.16669087315750042","-0.5779140307335594","0.08663356885369818","-0.5828496037251414","0.17693073723248787","0.7484384936399011"
"8","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.386","0.322","0.13647479926324277","-0.10016281759980813","0.34744275667766306","0.6781315319483725","0.2223812540620739","-0.6612837389535383","0.11216541747812026","-0.6651043672925121","0.3000179596155144","0.7336917265753913"
"26","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.312","0.069","0.093799083373079","-0.06729929446111112","0.3769734312297001","0.4980806002289545","0.132","-0.3949999999198215","0.13199999188377004","-0.395","0.13200007816701115","0.5390000000000001"
"27","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.373","0.181","0.08658914690674269","-0.03732558152721756","0.5037488614482825","0.532798715689682","-0.27199999999999175","-0.17299999999999996","-0.27200000000000013","-0.587","0.553","0.4600000000000001"
"25","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","64","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","0","1","1","1","0.361","0.155","0.09010852713178294","-0.05872868217054264","0.5861707467793364","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","0","1","1","1","0.362","0.159","0.06304675415336886","-0.05403322212395116","0.48361358036890506","0.4940857388352158","0.3595682146377555","-0.13500000000000004","-0.346","-0.49800078433294215","0.3617050999313749","0.4590000000000001"
"39","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000005","0.9120932717941233","0.812614427782931","1.1875","0.387","0.209","-6.265610364254317E-4","-0.07022144578236325","0.4702749717328005","0.6194711427930063","0.24859203735979946","-0.11","-0.41109518925323907","-0.6561708647413576","0.4033380876810779","0.6789022876343815"
"38","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000004","0.9120932717941236","0.812614427782931","1.1875","0.402","0.229","0.008458178655883436","-0.057067213131522916","0.48409936919911206","0.6565366907421353","0.14685332086786407","-0.13199999999999998","-0.42513682948856735","-0.6885999990923735","0.321350505501948","0.5225"
"37","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.9120932717941234","0.8126144277829311","1.1875","0.366","0.13","0.07345580594288449","-0.1050087014012863","0.5158416076203055","0.5765180944777208","0.3398010266733893","-0.329","-0.45118927059108105","-0.6222524463718155","0.41204485773446553","0.47795278517663964"
"40","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.9120932717941235","0.8126144277829309","1.1875","0.359","0.302","0.137255494888997","-0.09386811976591247","0.2668372277163575","0.6511596458920339","0.24186371000582166","-0.621920087280023","0.12370432375983945","-0.6246270706458203","0.24788222867792992","0.7160157830226359"
"41","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000005","0.912093271794123","0.8126144277829314","1.1875","0.363","0.224","0.19334186716479482","-0.10863338828167789","0.4536342628902475","0.6207977946349174","0.2350655074120855","-0.5980229268132459","-0.04965973274799743","-0.6161634334058884","0.2559092663854009","0.5189952758759055"
"42","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000002","0.9120932717941233","0.8126144277829315","1.1875","0.39","0.225","0.18637705540385915","-0.08136394753847473","0.4505083682466585","0.6374206996646951","0.18717865560707841","-0.5826640039239329","-0.07749363963317343","-0.6017389038006247","0.27484805871141926","0.7016999877761445"
"45","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000004","0.9120932717941234","0.812614427782931","1.1875","0.409","0.249","0.1350708608359847","-0.1269549108743955","0.4088045472404673","0.6972791095423468","0.08233421806087711","-0.5122344991938356","0.06321737164555447","-0.8090417353079251","0.09207281108082269","0.7451571877595327"
"43","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000002","0.9120932717941234","0.8126144277829311","1.1875","0.364","0.286","0.17369344639605042","-0.1068319499415083","0.33144898622613056","0.6537042085464881","0.3052033404976132","-0.6228100823859603","0.20016567481935627","-0.6270447718452778","0.31856502014806726","0.7008240420993183"
"44","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","openly-listen","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.9120932717941234","0.8126144277829311","1.1875","0.378","0.293","0.09872090613868534","-0.10056859186439937","0.2886399272553608","0.6844744605814385","0.1980539948797128","-0.6622894615027043","0.11376896712937762","-0.66712104713583","0.20571939079418106","0.7508211862051111"
"55","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.9120932717941234","0.8126144277829309","1.1875","0.348","0.111","0.04606026262942194","-0.10106079246121943","0.5214164607143749","0.5299209842940417","0.19936524918526863","-0.38300000000000006","-0.20502430050189963","-0.5047310415887946","0.20047746607525863","0.29600000000000004"
"56","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000007","0.9120932717941233","0.8126144277829312","1.1875","0.342","0.117","0.13269688884358977","-0.12482397196814113","0.5044122764123302","0.497931741075217","0.165","-0.402","-0.194","-0.5000012065353074","0.453","0.2859999998701097"
"57","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.43","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.9120932717941233","0.8126144277829312","1.1875","0.32","0.098","0.04844186427566196","-0.07375972602817298","0.49028377445205307","0.47709484918100503","0.208","-0.376","0.20799999976328815","-0.376","0.20800000000000002","0.35"
"58","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000005","0.9120932717941234","0.8126144277829309","1.1875","0.377","0.141","0.1287154497729803","-0.05366584767865646","0.5079666477868986","0.5275925982952245","-0.059017815518813195","-0.4339756493315666","-0.06273887166413103","-0.4339999999644655","0.6770000000000019","0.47400000000000003"
"59","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12","0.9120932717941235","0.8126144277829312","1.1875","0.314","0.072","0.08522682549199537","-0.043128276846492924","0.3891781876645986","0.4945043713525313","0.09300000000000071","-0.397","0.09299766262057213","-0.39739159525151957","0.09300857799145015","0.43800000000000006"
"60","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.543","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000002","0.9120932717941229","0.812614427782931","1.1875","0.395","0.145","0.10539278426430448","-0.03029329166679623","0.4853652224137923","0.575577932920764","-0.18199999999999997","-0.33899999999999997","-0.1820000000019504","-0.6099999999999997","0.6120000000000001","0.601"
"61","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.36","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000004","0.9120932717941233","0.8126144277829309","1.1875","0.338","0.087","0.06446669268992652","-0.03906003181310044","0.45430382442475953","0.5050251059685045","0.1500005766780455","-0.42699999999999994","-0.47699999999999987","-0.42700000000000005","0.15018911460782403","0.49300000000000005"
"63","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.54","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000004","0.9120932717941234","0.8126144277829312","1.1875","0.364","0.168","0.11708172053517626","-0.02699901869568549","0.4661211157815327","0.5496367039077772","0.48099993933257124","-0.178","-0.21200000000000002","-0.5809999999999998","0.481","0.4929999999999872"
"62","1","false","false","2","1","true","0.1","20","2","uniform","HK","365","1.0E-5","uniform","0.27","uniform","uniform","52","false","1010","vaguely-speak","0.8","365","5","2","40","0.49","link","1.08","0.65","true","false","uniform","2","0.41","false","true","129","false","false","false","5","0.45","uniform","global","1","364","12","0.9120932717941234","0.8126144277829311","1.1875","0.362","0.155","0.09010852713178294","-0.05872868217054261","0.5861707467793367","0.6136919492905468","0.061","-0.185","-0.3975","-0.594","0.6074999999999999","0.4705","12.000000000000007","0.9120932717941235","0.8126144277829309","1.1875","0.31","0.078","0.137887343805385","-0.02356812779586789","0.40384085875058556","0.4947670310678208","0.20100000000130958","-0.4289999903841347","0.201","-0.429","0.20101932971131942","0.576"
